Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
curve;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;9595.168;9571.817;3.01
curve;crvUSD+frxETH+Silo ;0xb901a92F2c385AfA0A019e8A307a59A570239ca4;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;41.164;700.211;0.22
curve;base-USDC+USDbC+axlUSDC+crvUSD ;0x79edc58C471Acf2244B8f93d6f425fD06A439407;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;7534.217;7515.882;2.363
curve;base-CRV+crvUSD ;0x89289DC2192914a9F0674f1E9A17C56456549b8A;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;5157.066;5144.516;1.618
curve;base-crvUSD+tBTC+WETH ;0x93933FA992927284e9d508339153B31eb871e1f4;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;4520.215;4509.215;1.418
curve;USDV+3Crv ;0x2d5727a90eDd42B4d666fF773C7809215284c326;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;14143.616;14109.195;4.436
curve;ETH+OETH ;0xd03BE91b1932715709e18021734fcB91BB431715;OGV;0x9c354503C38481a7A7a51629142963F98eCC12D0;1469645.876;25907.224;8.146
curve;DOLA+3Crv ;0x8Fa728F393588E8D8dD1ca397E9a710E53fA553a;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;479.928;26840.492;8.44
curve;DOLA+crvUSD ;0xEcAD6745058377744c09747b2715c0170B5699e5;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;288.0;16106.695;5.065
curve;USDC+WETH+INV ;0x4Fc86cd0F9b650280Fa783e3116258e0E0496A2c;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;384.0;21475.593;6.753
curve;frxETH+mevETH ;0x9CeD5fC96F6f28530BBBbBf34c3634De50b682b7;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;101.767;1731.106;0.544
curve;pxETH+frxETH ;0x277d1424a84B35ec0a8108482551b00b4fc1539b;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;96.551;1642.383;0.516
curve;crvUSD+USDV ;0x11C6af1F81bF903198D2cEac98Cf06B81B904464;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;2103.36;2098.241;0.66
frax;Convex stkcvxtriSDT;0x50Cde910D1f8b6C787b7903d23082542593E0710;sdFXS;0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36;29.604;29.604;6.63
frax;Convex stkcvxDOLAFRAXBP;0xE7211E87D60177575846936F2123b5FA6f0ce8Ab;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;7.083;7.03;1.574
frax;Convex stkcvxfrxETHCRV;0xDA0622cBa8cC821ee0d4AfA366Df95E948b43297;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;15.441;15.325;3.432
frax;Convex stkcvxCOILFRAXBP;0x39cd4db6460d8B5961F73E997E86DdbB7Ca4D5F6;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;397.524;394.549;88.363
balancer;B-sdBAL-STABLE;0xDc2Df969EE5E66236B950F5c4c5f8aBe62035df2;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;1008.863;29.988;2.468
balancer;D2D-rETH;0x2D02Bf5EA195dc09854E18E7d2857A16bF376963;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;4909.325;438.726;36.106
balancer;B-baoUSD-LUSD-BPT;0x5aF3B93Fb82ab8691b82a09CBBae7b8D3eB5Ac11;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.96;466.481;38.391
balancer;B-baoETH-ETH-BPT;0xD449Efa0A587f2cb6BE3AE577Bc167a774525810;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;1.176;279.895;23.035
cake;swETH-ETH / Ethereum;0x6db0f81Db2C3B2A85a802d511577d8522D0D8C14;Tether USD;0x55d398326f99059ff775485246999027b3197955;303.291;91.75;0.954
cake;OSAK-WETH / Ethereum;0xBc1a2e1B745497D214B99F359369d304D0aCf935;PancakeSwap Token;0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82;67.148;57.099;0.593
cake;OSAK-WETH / Ethereum;0xBc1a2e1B745497D214B99F359369d304D0aCf935;Osaka Protocol;0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7;8891547325.573;172.597;1.794
cake;USD+-USDT+ / Arbitrum One;0x8a06339Abd7499Af755DF585738ebf43D5D62B94;OVN;0x259b30c916e440fb79747cd559207ffdabbae057;407.004;2717.376;28.241
cake;OVN-USD+ / Arbitrum One;0x714D48cb99b87F274B33A89fBb16EaD191B40b6C;Tether USD;0x55d398326f99059ff775485246999027b3197955;12078.636;3653.963;37.975
cake;USDV-USD+ / Arbitrum One;0x35D85D531BE7159cB6f92E8B9CeaF04eC28c6ad9;OVN;0x259b30c916e440fb79747cd559207ffdabbae057;35.614;237.776;2.471
cake;INSP-USDT / Ethereum;0xEd4D5317823Ff7BC8BB868C1612Bb270a8311179;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;12979.496;991.717;10.307
cake;INSP-WETH / Ethereum;0xBC7766aE74f38f251683633d50Cc2C1CD14aF948;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;10522.528;803.989;8.356
cake;sdCAKE-CAKE / BNB Smart Chain;0xB1D54d76E2cB9425Ec9c018538cc531440b55dbB;Tether USD;0x55d398326f99059ff775485246999027b3197955;1090.665;329.942;3.429
cake;sdCAKE-CAKE / BNB Smart Chain;0x8A876Ca851063e0252654CA6368a5B2280f51c32;Tether USD;0x55d398326f99059ff775485246999027b3197955;1054.793;319.09;3.316
cake;SDT-ETH / Ethereum;0x4689e3C91036437A46A6c8B62157F58210Ba67a7;Tether USD;0x55d398326f99059ff775485246999027b3197955;815.609;246.734;2.564
pendle;swETH 26DEC2024 - 1;0x0e1c5509b503358ea1dac119c1d413e28cc4b303;WETH;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.16;170;17
pendle;swETH 27JUN2024 - 1;0xa5fd0e8991be631917d2d2b2d5dacfd7bfef7876;WETH;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.16;171;17
pendle;Silo crvUSD 28MAR2024 - 1;0xc9becdbc62efb867cb52222b34c187fb170379c6;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;1037.5;634;65
