Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
balancer;rETH/wETH BPT;0xf8a95653cc7ee59afa2304dcc518c431a15c292c;RPL;0xD33526068D116cE69F19A9ee46F0bd304F21A51f;37.513;81.067;6.509
balancer;weETH/ezETH/rswETH;0x253ed65fff980aee7e94a0dc57be304426048b35;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1838.509;116.283;9.337
balancer;RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;2683.909;169.754;13.63
balancer;BPT-rETH-ETH;0xdacd99029b4b94cd04fe364aac370829621c1c64;RPL;0xD33526068D116cE69F19A9ee46F0bd304F21A51f;29.519;63.792;5.122
balancer;bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1817.501;114.955;9.23
balancer;rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.211;50.919;4.088
balancer;rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;413.572;26.158;2.1
balancer;rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;RPL;0xD33526068D116cE69F19A9ee46F0bd304F21A51f;58.773;127.013;10.198
cake;swETH-ETH / Ethereum;0x6db0f81Db2C3B2A85a802d511577d8522D0D8C14;Tether USD;0x55d398326f99059ff775485246999027b3197955;858.552;178.379;2.797
cake;OSAK-WETH / Ethereum;0xBc1a2e1B745497D214B99F359369d304D0aCf935;Osaka Protocol;0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7;12146999673.685;749.563;11.752
cake;INSP-USDT / Ethereum;0xEd4D5317823Ff7BC8BB868C1612Bb270a8311179;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;10985.768;597.401;9.367
cake;INSP-WETH / Ethereum;0xBC7766aE74f38f251683633d50Cc2C1CD14aF948;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;14048.161;763.933;11.978
cake;sdCAKE-CAKE / BNB Smart Chain;0xB1D54d76E2cB9425Ec9c018538cc531440b55dbB;Tether USD;0x55d398326f99059ff775485246999027b3197955;1052.637;218.704;3.429
cake;sdCAKE-CAKE / BNB Smart Chain;0x8A876Ca851063e0252654CA6368a5B2280f51c32;Tether USD;0x55d398326f99059ff775485246999027b3197955;1234.632;256.517;4.022
cake;SDT-ETH / Ethereum;0x4689e3C91036437A46A6c8B62157F58210Ba67a7;Tether USD;0x55d398326f99059ff775485246999027b3197955;905.645;188.164;2.95
cake;USD+-USDC / Arbitrum One;0x721F37495cD70383B0A77Bf1eB8f97eef29498Bb;OVN;0x259b30c916e440fb79747cd559207ffdabbae057;67.049;435.449;6.827
cake;USDV-USD+ / Arbitrum One;0x35D85D531BE7159cB6f92E8B9CeaF04eC28c6ad9;OVN;0x259b30c916e440fb79747cd559207ffdabbae057;13.907;90.322;1.416
cake;USD+-USDT+ / Arbitrum One;0x8a06339Abd7499Af755DF585738ebf43D5D62B94;OVN;0x259b30c916e440fb79747cd559207ffdabbae057;347.469;2256.651;35.382
cake;OSAK-WBNB / BNB Smart Chain;0xe0D4f397935A6346c8E2cd2aBa4ab5Ff26532352;Osaka Protocol;0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7;5514739123.794;340.302;5.336
cake;AITECH-USDT / BNB Smart Chain;0x55458175c5F5D34B9bD01c81F172780ED4271b23;AITECH;0x2d060ef4d6bf7f9e5edde373ab735513c0e4f944;3745.798;302.526;4.743
pendle;Silo - crvUSD Pool - 27-JUN-2024;0xBBd395D4820da5C89A3bCA4FA28Af97254a0FCBe;Stake DAO PENDLE;0x5Ea630e00D6eE438d3deA1556A110359ACdc10A9;2693.0;2693.0;100.0
