Protocol;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
balancer;RDNT-WETH;0x8135d6abfd42707a87a7b94c5cfa3529f9b432ad;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;3483.543;230.75;12.203
balancer;maticX-WMATIC-BPT;0x9965713498c74aee49cef80b2195461f188f24f8;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1418.132;93.937;4.968
balancer;wstETH-rETH-sfrxETH-BPT;0x0021e01b9fab840567a8291b864ff783894eabc6;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;998.425;66.136;3.497
balancer;50rETH-50RPL;0x2c2179abce3413e27bda6917f60ae37f96d01826;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;727.087;48.162;2.547
balancer;50rETH-50RPL;0x2c2179abce3413e27bda6917f60ae37f96d01826;RPL;0xD33526068D116cE69F19A9ee46F0bd304F21A51f;30.559;64.856;3.43
balancer;bb-WETH-wstETH;0xf8c85bd74fee26831336b51a90587145391a27ba;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;817.119;54.126;2.862
balancer;50wstETH-50ACX;0xf7b0751fea697cf1a541a5f57d11058a8fb794ee;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;849.905;56.298;2.977
balancer;rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;301.61;19.979;1.057
balancer;rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;RPL;0xD33526068D116cE69F19A9ee46F0bd304F21A51f;31.434;66.713;3.528
balancer;rETH-WETH-BPT;0xd75026f8723b94d9a360a282080492d905c6a558;WETH;0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2;0.104;24.4;1.29
balancer;B-rETH-STABLE;0x79ef6103a513951a3b25743db509e267685726b7;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;850.654;56.347;2.98
cake;swETH-ETH / Ethereum;0x6db0f81Db2C3B2A85a802d511577d8522D0D8C14;Tether USD;0x55d398326f99059ff775485246999027b3197955;1747.856;344.772;4.353
cake;INSP-USDT / Ethereum;0xEd4D5317823Ff7BC8BB868C1612Bb270a8311179;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;11368.924;541.216;6.833
cake;INSP-WETH / Ethereum;0xBC7766aE74f38f251683633d50Cc2C1CD14aF948;INSPECT;0x8d279274789ccec8af94a430a5996eaace9609a9;15434.328;734.749;9.277
cake;sdCAKE-CAKE / BNB Smart Chain;0xB1D54d76E2cB9425Ec9c018538cc531440b55dbB;Tether USD;0x55d398326f99059ff775485246999027b3197955;1030.549;203.28;2.567
cake;sdCAKE-CAKE / BNB Smart Chain;0x8A876Ca851063e0252654CA6368a5B2280f51c32;Tether USD;0x55d398326f99059ff775485246999027b3197955;1535.357;302.855;3.824
cake;SDT-ETH / Ethereum;0x4689e3C91036437A46A6c8B62157F58210Ba67a7;Tether USD;0x55d398326f99059ff775485246999027b3197955;443.954;87.572;1.106
cake;USD+-USDT+ / Arbitrum One;0x8a06339Abd7499Af755DF585738ebf43D5D62B94;OVN;0x259b30c916e440fb79747cd559207ffdabbae057;350.144;3526.424;44.525
cake;OSAK-WETH / Ethereum;0xBc1a2e1B745497D214B99F359369d304D0aCf935;Osaka Protocol;0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7;33546543812.416;2179.232;27.515
pendle;Silo - crvUSD Pool - 27-JUN-2024;0xBBd395D4820da5C89A3bCA4FA28Af97254a0FCBe;Stake DAO PENDLE;0x5Ea630e00D6eE438d3deA1556A110359ACdc10A9;1743.0;1743.0;100.0
